911,1537,ברזל קוטר 10 אורך 2.4 מ'
911,1538,ברזל קוטר 8 אורך 4.45 מ'
911,1539,ברזל קוטר 12 אורך 3.5 מ'
911,1540,ברזל קוטר 16 אורך 1.18 מ'
911,1542,ברזל קוטר 8 אורך 1.95 מ'
911,1544,ברזל קוטר 10 אורך 3.4 מ'
911,1545,ברזל קוטר 6 אורך 1.5 מ'
911,1546,ברזל קוטר 12 אורך 1.6 מ'
911,1547,ברזל קוטר 12 אורך 2.2 מ'
911,1550,ברזל קוטר 10 אורך 1 מ'
911,1551,ברזל קוטר 10 אורך 1.34 מ'
911,1552,ברזל קוטר 16 אורך 1.1 מ'
911,1553,ברזל קוטר 12 אורך 0.2 מ'
911,1556,ברזל קוטר 14 אורך 1.2 מ'
911,1557,ברזל קוטר 10 אורך 0.36 מ'
911,1559,ברזל קוטר 12 אורך 2.7 מ'
911,1560,ברזל קוטר 12 אורך 3.7 מ'
911,1561,ברזל קוטר 12 אורך 1.3 מ'
911,1562,ברזל קוטר 12 אורך 1.8 מ'
911,1565,ברזל קוטר 8 אורך 1.32 מ'
911,1569,ברזל קוטר 10 אורך 0.44 מ'
911,1571,ברזל קוטר 8 אורך 1.96 מ'
911,1573,ברזל קוטר 25 אורך 0.5 מ'
911,1575,ברזל קוטר 12 אורך 3.6 מ'
911,1576,ברזל קוטר 8 אורך 0.68 מ'
911,1579,ברזל קוטר 8 אורך 1.8 מ'
911,1580,ברזל קוטר 8 אורך 0.95 מ'
911,1581,ברזל קוטר 8 אורך 2 מ'
911,1583,ברזל קוטר 10 אורך 0.5 מ'
911,1585,ברזל קוטר 10 אורך 0.86 מ'
911,1586,ברזל קוטר 8 אורך 0.7 מ'
911,1587,ברזל קוטר 10 אורך 0.7 מ'
911,1588,ברזל קוטר 8 אורך 7 מ'
911,1589,ברזל קוטר 12 אורך 1.5 מ'
911,1590,ברזל קוטר 16 אורך 7.5 מ'
911,1592,ברזל קוטר 10 אורך 0.68 מ'
911,1593,ברזל קוטר 8 אורך 0.34 מ'
911,1594,ברזל קוטר 12 אורך 0.4 מ'
911,1595,ברזל קוטר 16 אורך 4 מ'
911,1597,ברזל קוטר 14 אורך 1.7 מ'
911,1598,ברזל קוטר 10 אורך 0.72 מ'
911,1599,ברזל קוטר 10 אורך 1.55 מ'
911,1603,ברזל קוטר 8 אורך 0.6 מ'
911,1605,ברזל קוטר 14 אורך 3.5 מ'
911,1606,ברזל קוטר 12 אורך 4.5 מ'
911,1607,ברזל קוטר 16 אורך 5.5 מ'
911,1608,ברזל קוטר 25 אורך 5.50 מ'
911,1609,ברזל קוטר 16 אורך 5 מ'
911,1614,ברזל קוטר 6 אורך 1.2 מ'
911,1615,ברזל קוטר 16 אורך 9.18 מ'
911,1616,ברזל קוטר 8 אורך 3.15 מ'
911,1618,ברזל קוטר 25 אורך 0.6 מ'
911,1619,ברזל קוטר 16 אורך 3.5 מ'
911,1621,ברזל קוטר 18 אורך 0.58 מ'
911,1622,ברזל קוטר 14 אורך 1.05 מ'
911,1623,ברזל קוטר 12 אורך 0.52 מ'
911,1624,ברזל קוטר 10 אורך 4.5 מ'
911,1625,ברזל קוטר 10 אורך 6.97 מ'
911,1627,ברזל קוטר 10 אורך 1.3 מ'
911,1629,ברזל קוטר 18 אורך 4 מ'
911,1631,ברזל קוטר 10 אורך 2.25 מ'
911,1632,ברזל קוטר 6 אורך 1.1 מ'
